Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,Customer City,Customer Country,Customer Zipcode,Latitude,Longitude,Market,Order City,Order Country,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,order_date,order_time,shipping_date,shipping_time,processing_time,shipment_status,order city latitude,order city longitude,distance,multiplier,approx_time,transit_time,effective_delivery_time
2,2,Shipping on time,0,North Hollywood,EE. UU.,91605.0,32.90361786,-117.0988388,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-17,01:15:00,2015-12-19,01:15:00,2,On time,13.0825,80.275,14578.897614740305,0.8,11663.1181,3,5
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.21526337,-66.37054443,Pacific Asia,Aligarh,India,South Asia,Uttar Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-16,22:27:00,2015-12-20,22:27:00,4,Delayed,27.88,78.08,13618.853567178196,1.0,13618.8536,4,8
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.21526337,-66.37054443,Pacific Asia,Aligarh,India,South Asia,Uttar Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-16,22:27:00,2015-12-20,22:27:00,4,Delayed,27.88,78.08,13618.853567178196,1.0,13618.8536,4,8
3,4,Advance shipping,0,Chandler,EE. UU.,85225.0,33.30541992,-111.9054337,Pacific Asia,Aligarh,India,South Asia,Uttar Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-16,22:06:00,2015-12-19,22:06:00,3,On time,27.88,78.08,13130.489521944615,1.0,13130.4895,4,7
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.21722221,-66.37056732,Pacific Asia,Raipur,India,South Asia,Uttarakhand,PROCESSING,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-16,13:42:00,2015-12-20,13:42:00,4,Delayed,21.2444,81.6306,14411.76242258286,1.0,14411.7624,4,8
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.21722221,-66.37056732,Pacific Asia,Raipur,India,South Asia,Uttarakhand,PROCESSING,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-16,13:42:00,2015-12-20,13:42:00,4,Delayed,26.05,74.02,13492.746214716166,1.0,13492.7462,4,8
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.21722221,-66.37056732,Pacific Asia,Raipur,India,South Asia,Uttarakhand,PROCESSING,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-16,13:42:00,2015-12-20,13:42:00,4,Delayed,25.4226,86.8498,14363.508904681725,1.0,14363.5089,4,8
2,4,Advance shipping,0,Fort Lauderdale,EE. UU.,33324.0,26.0984993,-80.27095032,Pacific Asia,Vadodara,India,South Asia,Guyarat,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-15,14:13:00,2015-12-17,14:13:00,2,On time,22.3,73.2,13921.83139145475,1.0,13921.8314,4,6
3,4,Advance shipping,0,Santa Ana,EE. UU.,92707.0,33.66559982,-117.8830566,Pacific Asia,Thane,India,South Asia,Maharashtra,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-15,11:04:00,2015-12-18,11:04:00,3,On time,19.1972,72.9722,14025.344595876184,1.0,14025.3446,4,7
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.2692585,-66.37057495,Pacific Asia,Thane,India,South Asia,Maharashtra,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-15,10:43:00,2015-12-17,10:43:00,2,On time,19.1972,72.9722,13927.931221795345,1.0,13927.9312,4,6
5,2,Late delivery,1,Hampton,EE. UU.,23666.0,38.8540535,-77.28582764,Pacific Asia,Bangalore,India,South Asia,Karnataka,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-15,01:15:00,2015-12-20,01:15:00,5,Delayed,12.9789,77.5917,13688.618424146807,0.8,10950.8947,3,8
2,1,Late delivery,1,Caguas,Puerto Rico,725.0,18.26360703,-66.37056732,Pacific Asia,Surat,India,South Asia,Guyarat,PROCESSING,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-12-15,00:12:00,2015-12-17,00:12:00,2,On time,21.1702,72.8311,13772.761369779648,0.5,6886.3807,2,4
6,4,Late delivery,1,Fayetteville,EE. UU.,28314.0,35.06275177,-79.00574493,Pacific Asia,Surat,India,South Asia,Guyarat,PENDING,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-14,23:51:00,2015-12-20,23:51:00,6,Delayed,21.1702,72.8311,13092.021186635688,1.0,13092.0212,4,10
5,4,Late delivery,1,Bloomfield,EE. UU.,7003.0,40.79833603,-74.19944,Pacific Asia,Surat,India,South Asia,Guyarat,PROCESSING,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-14,23:30:00,2015-12-19,23:30:00,5,Delayed,21.1702,72.8311,12328.35888734778,1.0,12328.3589,3,8
4,2,Late delivery,1,Richardson,EE. UU.,75080.0,32.99586868,-96.72872162,Pacific Asia,Surat,India,South Asia,Guyarat,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-14,23:09:00,2015-12-18,23:09:00,4,Delayed,21.1702,72.8311,13890.918658378156,0.8,11112.7349,3,7
3,2,Late delivery,1,Baltimore,EE. UU.,21218.0,39.35533142,-76.60994721,Pacific Asia,Surat,India,South Asia,Guyarat,CLOSED,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-14,22:48:00,2015-12-17,22:48:00,3,On time,21.1702,72.8311,12573.030867378871,0.8,10058.4247,3,6
5,2,Late delivery,1,Hamtramck,EE. UU.,48212.0,42.38851166,-83.0442276,Pacific Asia,Surat,India,South Asia,Guyarat,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-14,21:45:00,2015-12-19,21:45:00,5,Delayed,21.1702,72.8311,12526.271197711329,0.8,10021.017,3,8
5,4,Late delivery,1,Cordova,EE. UU.,38018.0,35.16332626,-89.81238556,Pacific Asia,Ranchi,India,South Asia,Jharkhand,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-13,07:13:00,2015-12-18,07:13:00,5,Delayed,23.36,85.33,13487.472140632888,1.0,13487.4721,4,9
2,2,Shipping on time,0,Caguas,Puerto Rico,725.0,18.2246151,-66.37056732,Pacific Asia,Korba,India,South Asia,Chhattisgarh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-13,04:25:00,2015-12-15,04:25:00,2,On time,22.3458,82.6963,14387.99858182076,0.8,11510.3989,3,5
2,2,Shipping on time,0,Caguas,Puerto Rico,725.0,18.2246151,-66.37056732,Pacific Asia,Korba,India,South Asia,Chhattisgarh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-13,04:25:00,2015-12-15,04:25:00,2,On time,22.3458,82.6963,14387.99858182076,0.8,11510.3989,3,5
5,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.20397568,-66.37054443,Pacific Asia,Korba,India,South Asia,Chhattisgarh,PENDING,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-13,03:43:00,2015-12-18,03:43:00,5,Delayed,22.3458,82.6963,14389.8062476112,0.8,11511.845,3,8
3,4,Advance shipping,0,Opa Locka,EE. UU.,33055.0,25.89801979,-80.24020386,Pacific Asia,Korba,India,South Asia,Chhattisgarh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-13,03:01:00,2015-12-16,03:01:00,3,On time,22.3458,82.6963,14344.279459275214,1.0,14344.2795,4,7
2,4,Advance shipping,0,Tallahassee,EE. UU.,32308.0,30.49506187,-84.24580383,Pacific Asia,Vijayawada,India,South Asia,Andhra Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-12,16:09:00,2015-12-14,16:09:00,2,On time,16.5193,80.6305,14542.462382861277,1.0,14542.4624,4,6
5,2,Late delivery,1,Phoenix,EE. UU.,85032.0,33.60445786,-111.9907379,Pacific Asia,Vijayawada,India,South Asia,Andhra Pradesh,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-12,15:27:00,2015-12-17,15:27:00,5,Delayed,16.5193,80.6305,14283.02844225384,0.8,11426.4228,3,8
4,2,Late delivery,1,Glenview,EE. UU.,60025.0,42.06867981,-87.76311493,Pacific Asia,Ganganagar,India,South Asia,Rajastán,PROCESSING,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-12,11:36:00,2015-12-16,11:36:00,4,Delayed,29.92,73.88,11792.142507349012,0.8,9433.714,3,7
5,4,Late delivery,1,Lompoc,EE. UU.,93436.0,34.58764267,-120.4081879,Pacific Asia,Belgaum,India,South Asia,Karnataka,PENDING,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-12,04:56:00,2015-12-17,04:56:00,5,Delayed,15.85,74.5,14189.39429963879,1.0,14189.3943,4,9
4,4,Shipping on time,0,Dallas,EE. UU.,75228.0,32.81010819,-96.68649292,Pacific Asia,Satna,India,South Asia,Madhya Pradesh,CLOSED,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-12,02:50:00,2015-12-16,02:50:00,4,Delayed,24.6005,80.8322,13625.902058136266,1.0,13625.9021,4,8
3,4,Advance shipping,0,Los Angeles,EE. UU.,90063.0,34.13660812,-118.2666397,Pacific Asia,Lucknow,India,South Asia,Uttar Pradesh,CLOSED,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-10,20:42:00,2015-12-13,20:42:00,3,On time,26.85,80.95,12937.627758138024,1.0,12937.6278,4,7
3,4,Advance shipping,0,Los Angeles,EE. UU.,90063.0,34.13660812,-118.2666397,Pacific Asia,Lucknow,India,South Asia,Uttar Pradesh,CLOSED,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-10,20:42:00,2015-12-13,20:42:00,3,On time,26.85,80.95,12937.627758138024,1.0,12937.6278,4,7
2,1,Late delivery,1,Caguas,Puerto Rico,725.0,18.28599739,-66.37062836,Pacific Asia,Jodhpur,India,South Asia,Rajastán,CLOSED,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-12-09,03:22:00,2015-12-11,03:22:00,2,On time,26.28,73.02,13397.99946281036,0.5,6698.9997,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725.0,18.28599739,-66.37062836,Pacific Asia,Jodhpur,India,South Asia,Rajastán,CLOSED,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-12-09,03:22:00,2015-12-11,03:22:00,2,On time,21.88,70.03,13500.12492317856,0.5,6750.0625,2,4
2,4,Shipping canceled,0,Bensalem,EE. UU.,19020.0,40.11061859,-74.94393921,Pacific Asia,Agra,India,South Asia,Uttar Pradesh,SUSPECTED_FRAUD,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-08,15:48:00,2015-12-10,15:48:00,2,On time,27.18,78.02,12027.093278930315,1.0,12027.0933,3,5
1,0,Late delivery,1,Lancaster,EE. UU.,29720.0,34.85777283,-80.84423828,Pacific Asia,Faridabad,India,South Asia,Haryana,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Same Day,2015-12-08,12:39:00,2015-12-09,00:39:00,1,On time,28.4211,77.3078,12614.129539117948,0.0,0.0,1,2
2,1,Late delivery,1,Bayamon,Puerto Rico,957.0,18.38011932,-66.18312836,Pacific Asia,Hubli,India,South Asia,Karnataka,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-12-08,10:33:00,2015-12-10,10:33:00,2,On time,15.3502,75.1376,14357.371501095058,0.5,7178.6858,2,4
2,1,Late delivery,1,Bayamon,Puerto Rico,957.0,18.38011932,-66.18312836,Pacific Asia,Hubli,India,South Asia,Karnataka,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-12-08,10:33:00,2015-12-10,10:33:00,2,On time,15.355,75.1362,14356.912641301664,0.5,7178.4563,2,4
5,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.25937843,-66.37058258,Pacific Asia,Rajkot,India,South Asia,Guyarat,PROCESSING,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-08,09:51:00,2015-12-13,09:51:00,5,Delayed,22.3,70.7833,13531.14188386608,1.0,13531.1419,4,9
3,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.27409744,-66.37062073,Pacific Asia,Cuttack,India,South Asia,Odisha,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-07,12:08:00,2015-12-10,12:08:00,3,On time,20.5236,85.7881,14740.522860259493,0.8,11792.4183,3,6
6,2,Late delivery,1,Simi Valley,EE. UU.,93063.0,34.26791382,-118.6712112,Pacific Asia,Cuttack,India,South Asia,Odisha,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-07,11:26:00,2015-12-13,11:26:00,6,Delayed,20.5236,85.7881,13395.70909490008,0.8,10716.5673,3,9
6,4,Late delivery,1,Hialeah,EE. UU.,33010.0,25.81123352,-80.26307678,Pacific Asia,Hisar,India,South Asia,Haryana,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-07,02:40:00,2015-12-13,02:40:00,6,Delayed,29.15,75.7,13387.267610468842,1.0,13387.2676,4,10
6,4,Late delivery,1,Hialeah,EE. UU.,33010.0,25.81123352,-80.26307678,Pacific Asia,Hisar,India,South Asia,Haryana,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-07,02:40:00,2015-12-13,02:40:00,6,Delayed,26.5495,85.9406,14007.957959817688,1.0,14007.958,4,10
5,4,Late delivery,1,Brandon,EE. UU.,33511.0,27.91247559,-82.3192749,Pacific Asia,Surat,India,South Asia,Guyarat,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-06,07:03:00,2015-12-11,07:03:00,5,Delayed,21.1702,72.8311,13939.11389997342,1.0,13939.1139,4,9
2,2,Shipping on time,0,Lawton,EE. UU.,73505.0,33.91519928,-118.3710251,Pacific Asia,Nizamabad,India,South Asia,Telangana,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-06,00:45:00,2015-12-08,00:45:00,2,On time,18.672,78.094,13912.890860826565,0.8,11130.3127,3,5
2,2,Shipping on time,0,Pittsfield,EE. UU.,1201.0,42.45938873,-73.22673035,Pacific Asia,Patiala,India,South Asia,Punyab,CLOSED,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-03,21:57:00,2015-12-05,21:57:00,2,On time,30.34,76.38,11343.867534688068,0.8,9075.094,3,5
6,2,Late delivery,1,Sugar Land,EE. UU.,77479.0,26.23747635,-98.09152985,Pacific Asia,Patiala,India,South Asia,Punyab,CLOSED,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-03,21:36:00,2015-12-09,21:36:00,6,Delayed,30.34,76.38,13696.5108180495,0.8,10957.2087,3,9
2,1,Late delivery,1,Fairfield,EE. UU.,94533.0,38.25131607,-122.0456543,Pacific Asia,Ajmer,India,South Asia,Rajastán,PROCESSING,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-12-03,19:08:00,2015-12-05,19:08:00,2,On time,26.4499,74.6399,12613.57792782036,0.5,6306.789,2,4
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.23427773,-66.37054443,Pacific Asia,Surat,India,South Asia,Guyarat,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-02,16:52:00,2015-12-06,16:52:00,4,Delayed,21.1702,72.8311,13774.975043270446,1.0,13774.975,4,8
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.23427773,-66.37054443,Pacific Asia,Surat,India,South Asia,Guyarat,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-12-02,16:52:00,2015-12-06,16:52:00,4,Delayed,21.1702,72.8311,13774.975043270446,1.0,13774.975,4,8
2,1,Late delivery,1,Ontario,EE. UU.,91764.0,34.08068848,-117.6271591,Pacific Asia,Meerut,India,South Asia,Uttar Pradesh,CLOSED,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-12-02,09:52:00,2015-12-04,09:52:00,2,On time,28.98,77.71,12819.963200038928,0.5,6409.9816,2,4
2,1,Late delivery,1,Winnetka,EE. UU.,91306.0,34.20909119,-118.5710068,Pacific Asia,Ludhiana,India,South Asia,Punyab,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-12-02,07:03:00,2015-12-04,07:03:00,2,On time,30.91,75.85,12618.042151295022,0.5,6309.0211,2,4
2,1,Late delivery,1,Winnetka,EE. UU.,91306.0,34.20909119,-118.5710068,Pacific Asia,Ludhiana,India,South Asia,Punyab,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-12-02,07:03:00,2015-12-04,07:03:00,2,On time,30.91,75.85,12618.042151295022,0.5,6309.0211,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725.0,18.28686905,-66.37055206,Pacific Asia,Patiala,India,South Asia,Punyab,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-12-01,13:53:00,2015-12-03,13:53:00,2,On time,30.34,76.38,13297.85309484834,0.5,6648.9265,2,4
6,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.25134277,-66.37050629,Pacific Asia,Mangalore,India,South Asia,Karnataka,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-01,08:17:00,2015-12-07,08:17:00,6,Delayed,12.8681,74.8425,14531.724534987316,0.8,11625.3796,3,9
5,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.26609421,-66.37058258,Pacific Asia,Mangalore,India,South Asia,Karnataka,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-01,07:56:00,2015-12-06,07:56:00,5,Delayed,12.8681,74.8425,14530.758576525735,0.8,11624.6069,3,8
4,2,Late delivery,1,Lockport,EE. UU.,60441.0,41.58304977,-88.05521393,Pacific Asia,Mangalore,India,South Asia,Karnataka,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-12-01,07:35:00,2015-12-05,07:35:00,4,Delayed,12.8681,74.8425,13711.320553550844,0.8,10969.0564,3,7
2,1,Late delivery,1,Los Angeles,EE. UU.,90003.0,33.98764038,-118.2705536,Pacific Asia,Etawah,India,South Asia,Uttar Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-11-30,05:18:00,2015-12-02,05:18:00,2,On time,26.77,79.03,13017.117017783808,0.5,6508.5585,2,4
2,2,Shipping on time,0,Burnsville,EE. UU.,55337.0,44.74563217,-93.28659821,Pacific Asia,Ranchi,India,South Asia,Jharkhand,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-11-29,12:50:00,2015-12-01,12:50:00,2,On time,23.36,85.33,12440.78116330761,0.8,9952.6249,3,5
3,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.28639603,-66.37057495,Pacific Asia,Bijapur,India,South Asia,Karnataka,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-11-28,03:54:00,2015-12-01,03:54:00,3,On time,16.83,75.71,14317.861654762197,0.8,11454.2893,3,6
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.24083519,-66.37055206,Pacific Asia,Brahmapur,India,South Asia,Odisha,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-11-27,23:00:00,2015-12-01,23:00:00,4,Delayed,19.315,84.7941,14785.69840398544,1.0,14785.6984,4,8
3,4,Advance shipping,0,Brooklyn,EE. UU.,11221.0,40.69240189,-73.9262085,Pacific Asia,Brahmapur,India,South Asia,Odisha,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-11-27,22:39:00,2015-11-30,22:39:00,3,On time,19.315,84.7941,12989.171649538654,1.0,12989.1716,4,7
3,4,Advance shipping,0,Brooklyn,EE. UU.,11221.0,40.69240189,-73.9262085,Pacific Asia,Brahmapur,India,South Asia,Odisha,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-11-27,22:39:00,2015-11-30,22:39:00,3,On time,19.315,84.7941,12989.171649538654,1.0,12989.1716,4,7
2,1,Late delivery,1,Dallas,EE. UU.,75227.0,32.77589798,-96.68588257,Pacific Asia,Bilaspur,India,South Asia,Uttar Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-11-27,21:15:00,2015-11-29,21:15:00,2,On time,22.09,82.15,13913.024703590529,0.5,6956.5124,2,4
2,1,Late delivery,1,Dallas,EE. UU.,75227.0,32.77589798,-96.68588257,Pacific Asia,Bilaspur,India,South Asia,Uttar Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-11-27,21:15:00,2015-11-29,21:15:00,2,On time,31.33,76.75,12853.53548959197,0.5,6426.7677,2,4
2,1,Late delivery,1,Dallas,EE. UU.,75227.0,32.77589798,-96.68588257,Pacific Asia,Bilaspur,India,South Asia,Uttar Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-11-27,21:15:00,2015-11-29,21:15:00,2,On time,30.32,77.32,12970.825271136891,0.5,6485.4126,2,4
5,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.26673508,-66.37054443,Pacific Asia,Bangalore,India,South Asia,Karnataka,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-11-26,05:19:00,2015-12-01,05:19:00,5,Delayed,12.9789,77.5917,14753.030966761067,1.0,14753.031,4,9
5,4,Late delivery,1,Brooklyn,EE. UU.,11207.0,40.66577148,-73.89246368,Pacific Asia,Vadodara,India,South Asia,Guyarat,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-11-26,03:34:00,2015-12-01,03:34:00,5,Delayed,22.3,73.2,12230.754951401514,1.0,12230.755,3,8
4,4,Shipping on time,0,Middletown,EE. UU.,6457.0,41.55907822,-72.65383911,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-11-25,09:42:00,2015-11-29,09:42:00,4,Delayed,13.0825,80.275,13334.846531248806,1.0,13334.8465,4,8
3,2,Late delivery,1,La Mirada,EE. UU.,90638.0,33.9031601,-117.9898758,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PENDING,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-11-25,09:21:00,2015-11-28,09:21:00,3,On time,13.0825,80.275,14444.22744338211,0.8,11555.382,3,6
2,2,Shipping on time,0,Moreno Valley,EE. UU.,92557.0,33.94717026,-117.253624,Pacific Asia,Anantapur,India,South Asia,Andhra Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-11-25,05:29:00,2015-11-27,05:29:00,2,On time,14.68,77.599,14383.790509308708,0.8,11507.0324,3,5
2,1,Late delivery,1,Brentwood,EE. UU.,11717.0,40.78068543,-73.24616242,Pacific Asia,Hyderabad,India,South Asia,Telangana,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-11-24,18:38:00,2015-11-26,18:38:00,2,On time,17.3617,78.4747,12921.191428180378,0.5,6460.5957,2,4
2,1,Late delivery,1,Brentwood,EE. UU.,11717.0,40.78068543,-73.24616242,Pacific Asia,Hyderabad,India,South Asia,Telangana,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-11-24,18:38:00,2015-11-26,18:38:00,2,On time,17.3617,78.4747,12921.191428180378,0.5,6460.5957,2,4
2,1,Late delivery,1,Hesperia,EE. UU.,92345.0,34.42259598,-117.303566,Pacific Asia,Hyderabad,India,South Asia,Telangana,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,First Class,2015-11-24,18:17:00,2015-11-26,18:17:00,2,On time,17.3617,78.4747,14019.808317891857,0.5,7009.9042,2,4
6,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.28893089,-66.37051392,Pacific Asia,Delhi,India,South Asia,Delhi,PENDING,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-11-23,02:20:00,2015-11-29,02:20:00,6,Delayed,28.61,77.23,13496.45781703257,0.8,10797.1663,3,9
6,2,Late delivery,1,Salt Lake City,EE. UU.,84118.0,40.65987396,-112.0028687,Pacific Asia,Bilaspur,India,South Asia,Uttar Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-11-22,08:49:00,2015-11-28,08:49:00,6,Delayed,22.09,82.15,12885.64112173893,0.8,10308.5129,3,9
6,2,Late delivery,1,Salt Lake City,EE. UU.,84118.0,40.65987396,-112.0028687,Pacific Asia,Bilaspur,India,South Asia,Uttar Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-11-22,08:49:00,2015-11-28,08:49:00,6,Delayed,31.33,76.75,11959.68717642671,0.8,9567.7497,3,9
6,2,Late delivery,1,Salt Lake City,EE. UU.,84118.0,40.65987396,-112.0028687,Pacific Asia,Bilaspur,India,South Asia,Uttar Pradesh,COMPLETE,O'Brien Men's Neoprene Life Vest,49.97999954,Second Class,2015-11-22,08:49:00,2015-11-28,08:49:00,6,Delayed,30.32,77.32,12064.28704360617,0.8,9651.4296,3,9
6,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.22509003,-66.3706131,Pacific Asia,Madurai,India,South Asia,Tamil Nadu,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.97999954,Standard Class,2015-11-21,08:18:00,2015-11-27,08:18:00,6,Delayed,9.9252,78.1198,15016.707526634931,1.0,15016.7075,4,10
